	x_val	y_val	z_val
111	1	10	0.0
112	1	11	0.0
113	1	12	0.0
114	1	13	0.0
115	1	14	0.0
116	1	15	0.0
117	1	16	0.0
118	1	17	0.0
119	1	18	0.0
120	1	19	0.0
121	1	20	0.0
122	1	21	0.0
123	1	22	0.0
124	1	23	0.0
125	1	24	0.0
126	1	25	0.0
127	1	26	0.0
128	1	27	0.0
129	1	28	0.0
130	1	29	0.0
131	1	30	0.0
132	1	36	0.0
133	1	37	0.0
134	1	38	0.0
135	1	39	0.0
136	1	40	0.0
137	1	41	0.0
138	1	42	0.0
139	1	43	0.0
140	1	44	0.0
141	1	45	0.0
142	1	46	0.0
143	1	47	0.0
144	1	48	0.0
145	1	49	0.0
146	1	50	0.0
147	1	51	0.0
148	1	52	0.0
149	1	53	0.0
150	1	54	0.0
151	1	55	0.0
152	1	56	0.0
153	1	57	0.0
154	1	58	0.0
155	1	59	0.0
156	1	60	0.0
157	1	61	0.0
158	1	62	0.0
159	1	63	0.0
160	1	64	0.0
161	1	65	0.0
162	1	66	0.0
163	1	67	0.0
164	1	68	0.0
165	1	69	0.0
166	1	70	0.0
167	1	71	0.0
168	1	72	0.0
169	1	73	0.0
170	1	74	0.0
171	1	75	0.0
172	1	76	0.0
173	1	77	0.0
174	1	78	0.0
175	1	79	0.0
176	1	80	0.0
177	1	81	0.0
178	1	82	0.0
179	1	83	0.0
180	1	84	0.0
181	1	85	0.0
182	1	86	0.0
183	1	87	0.0
184	1	88	0.0
185	1	89	0.0
186	1	90	0.0
187	1	91	0.0
188	1	92	0.0
189	1	93	0.0
190	1	94	0.0
191	1	95	0.0
192	1	96	0.0
193	1	97	0.0
194	1	98	0.0
195	1	99	0.0
196	1	100	0.0
197	2	0	0.0
198	2	1	0.0
199	2	2	0.0
200	2	3	0.0
201	2	4	0.0
202	2	5	0.0
203	2	6	0.0
204	2	7	0.0
205	2	8	0.0
206	2	9	0.0
207	2	10	0.0
208	2	11	0.0
209	2	12	0.0
210	2	13	0.0
211	2	14	0.0
212	2	15	0.0
213	2	16	0.0
214	2	17	0.0
215	2	18	0.0
216	2	19	0.0
217	2	20	0.0
218	2	21	0.0
219	2	22	0.0
220	2	23	0.0
221	2	24	0.0
222	2	25	0.0
223	2	26	0.0
224	2	27	0.0
225	2	28	0.0
226	2	29	0.0
227	2	30	0.0
228	2	36	0.0
229	2	37	0.0
230	2	38	0.0
231	2	39	0.0
232	2	40	0.0
233	2	41	0.0
234	2	42	0.0
235	2	43	0.0
236	2	44	0.0
237	2	45	0.0
238	2	46	0.0
239	2	47	0.0
240	2	48	0.0
241	2	49	0.0
242	2	50	0.0
243	2	51	0.0
244	2	52	0.0
245	2	53	0.0
246	2	54	0.0
247	2	55	0.0
248	2	56	0.0
249	2	57	0.0
250	2	58	0.0
251	2	59	0.0
252	2	60	0.0
253	2	61	0.0
254	2	62	0.0
255	2	63	0.0
256	2	64	0.0
257	2	65	0.0
258	2	66	0.0
259	2	67	0.0
260	2	68	0.0
261	2	69	0.0
262	2	70	0.0
263	2	71	0.0
264	2	72	0.0
265	2	73	0.0
266	2	74	0.0
267	2	75	0.0
268	2	76	0.0
269	2	77	0.0
270	2	78	0.0
271	2	79	0.0
272	2	80	0.0
273	2	81	0.0
274	2	82	0.0
275	2	83	0.0
276	2	84	0.0
277	2	85	0.0
278	2	86	0.0
279	2	87	0.0
280	2	88	0.0
281	2	89	0.0
282	2	90	0.0
283	2	91	0.0
284	2	92	0.0
285	2	93	0.0
286	2	94	0.0
287	2	95	0.0
288	2	96	0.0
289	2	97	0.0
290	2	98	0.0
291	2	99	0.0
292	2	100	0.0
293	3	0	0.0
294	3	1	0.0
295	3	2	0.0
296	3	3	0.0
297	3	4	0.0
298	3	5	0.0
299	3	6	0.0
300	3	7	0.0
301	3	8	0.0
302	3	9	0.0
303	3	10	0.0
304	3	11	0.0
305	3	12	0.0
306	3	13	0.0
307	3	14	0.0
308	3	15	0.0
309	3	16	0.0
310	3	17	0.0
311	3	18	0.0
312	3	19	0.0
313	3	20	0.0
314	3	21	0.0
315	3	27	0.0
316	3	28	0.0
317	3	29	0.0
318	3	30	0.0
319	3	36	0.0
320	3	37	0.0
321	3	38	0.0
322	3	39	0.0
323	3	40	0.0
324	3	41	0.0
325	3	42	0.0
326	3	43	0.0
327	3	44	0.0
328	3	45	0.0
329	3	46	0.0
330	3	47	0.0
331	3	48	0.0
332	3	49	0.0
333	3	50	0.0
334	3	51	0.0
335	3	52	0.0
336	3	53	0.0
337	3	54	0.0
338	3	55	0.0
339	3	56	0.0
340	3	57	0.0
341	3	58	0.0
342	3	59	0.0
343	3	60	0.0
344	3	61	0.0
345	3	62	0.0
346	3	63	0.0
347	3	64	0.0
348	3	65	0.0
349	3	66	0.0
350	3	67	0.0
351	3	68	0.0
352	3	69	0.0
353	3	70	0.0
354	3	71	0.0
355	3	72	0.0
356	3	73	0.0
357	3	74	0.0
358	3	75	0.0
359	3	76	0.0
360	3	77	0.0
361	3	78	0.0
362	3	79	0.0
363	3	80	0.0
364	3	81	0.0
365	3	82	0.0
366	3	83	0.0
367	3	84	0.0
368	3	85	0.0
369	3	86	0.0
370	3	87	0.0
371	3	88	0.0
372	3	89	0.0
373	3	90	0.0
374	3	91	0.0
375	3	92	0.0
376	3	93	0.0
377	3	94	0.0
378	3	95	0.0
379	3	96	0.0
380	3	97	0.0
381	3	98	0.0
382	3	99	0.0
383	3	100	0.0
384	4	0	0.0
385	4	1	0.0
386	4	2	0.0
387	4	3	0.0
388	4	4	0.0
389	4	5	0.0
390	4	6	0.0
391	4	7	0.0
392	4	8	0.0
393	4	9	0.0
394	4	10	0.0
395	4	11	0.0
396	4	12	0.0
397	4	13	0.0
398	4	14	0.0
399	4	15	0.0
400	4	16	0.0
401	4	17	0.0
402	4	18	0.0
403	4	19	0.0
404	4	20	0.0
405	4	21	0.0
406	4	27	0.0
407	4	28	0.0
408	4	29	0.0
409	4	30	0.0
410	4	36	0.0
411	4	37	0.0
412	4	38	0.0
413	4	39	0.0
414	4	40	0.0
415	4	41	0.0
416	4	42	0.0
417	4	43	0.0
418	4	44	0.0
419	4	45	0.0
420	4	46	0.0
421	4	47	0.0
422	4	48	0.0
423	4	49	0.0
424	4	50	0.0
425	4	51	0.0
426	4	52	0.0
427	4	53	0.0
428	4	54	0.0
429	4	55	0.0
430	4	56	0.0
431	4	57	0.0
432	4	58	0.0
433	4	59	0.0
434	4	60	0.0
435	4	61	0.0
436	4	62	0.0
437	4	63	0.0
438	4	64	0.0
439	4	65	0.0
440	4	66	0.0
441	4	67	0.0
442	4	68	0.0
443	4	69	0.0
444	4	70	0.0
445	4	71	0.0
446	4	72	0.0
447	4	73	0.0
448	4	74	0.0
449	4	75	0.0
450	4	76	0.0
451	4	77	0.0
452	4	78	0.0
453	4	79	0.0
454	4	80	0.0
455	4	81	0.0
456	4	82	0.0
457	4	83	0.0
458	4	84	0.0
459	4	85	0.0
460	4	86	0.0
461	4	87	0.0
462	4	88	0.0
463	4	89	0.0
464	4	90	0.0
465	4	91	0.0
466	4	92	0.0
467	4	93	0.0
468	4	94	0.0
469	4	95	0.0
470	4	96	0.0
471	4	97	0.0
472	4	98	0.0
473	4	99	0.0
474	4	100	0.0
475	5	0	0.0
476	5	1	0.0
477	5	2	0.0
478	5	3	0.0
479	5	4	0.0
480	5	5	0.0
481	5	6	0.0
482	5	7	0.0
483	5	8	0.0
484	5	9	0.0
485	5	10	0.0
486	5	11	0.0
487	5	12	0.0
488	5	13	0.0
489	5	14	0.0
490	5	15	0.0
491	5	16	0.0
492	5	17	0.0
493	5	18	0.0
494	5	19	0.0
495	5	20	0.0
496	5	21	0.0
497	5	27	0.0
498	5	28	0.0
499	5	29	0.0
500	5	30	0.0
501	5	35	0.0
502	5	36	0.0
503	5	37	0.0
504	5	38	0.0
505	5	39	0.0
506	5	40	0.0
507	5	41	0.0
508	5	42	0.0
509	5	43	0.0
510	5	44	0.0
511	5	45	0.0
512	5	46	0.0
513	5	47	0.0
514	5	48	0.0
515	5	49	0.0
516	5	50	0.0
517	5	51	0.0
518	5	52	0.0
519	5	53	0.0
520	5	54	0.0
521	5	55	0.0
522	5	56	0.0
523	5	57	0.0
524	5	58	0.0
525	5	59	0.0
526	5	60	0.0
527	5	61	0.0
528	5	62	0.0
529	5	63	0.0
530	5	64	0.0
531	5	65	0.0
532	5	66	0.0
533	5	67	0.0
534	5	68	0.0
535	5	69	0.0
536	5	70	0.0
537	5	71	0.0
538	5	72	0.0
539	5	73	0.0
540	5	74	0.0
541	5	75	0.0
542	5	76	0.0
543	5	77	0.0
544	5	78	0.0
545	5	79	0.0
546	5	80	0.0
547	5	81	0.0
548	5	82	0.0
549	5	83	0.0
550	5	84	0.0
551	5	85	0.0
552	5	86	0.0
553	5	87	0.0
554	5	88	0.0
555	5	89	0.0
556	5	90	0.0
557	5	91	0.0
558	5	92	0.0
559	5	93	0.0
560	5	94	0.0
561	5	95	0.0
562	5	96	0.0
563	5	97	0.0
564	5	98	0.0
565	5	99	0.0
566	5	100	0.0
567	6	0	0.0
568	6	1	0.0
569	6	2	0.0
570	6	3	0.0
571	6	4	0.0
572	6	5	0.0
573	6	6	0.0
574	6	7	0.0
575	6	8	0.0
576	6	9	0.0
577	6	10	0.0
578	6	11	0.0
579	6	12	0.0
580	6	13	0.0
581	6	14	0.0
582	6	15	0.0
583	6	16	0.0
584	6	17	0.0
585	6	18	0.0
586	6	19	0.0
587	6	20	0.0
588	6	21	0.0
589	6	27	0.0
590	6	28	0.0
591	6	29	0.0
592	6	30	0.0
593	6	31	0.0
594	6	32	0.0
595	6	33	0.0
596	6	34	0.0
597	6	35	0.0
598	6	36	0.0
599	6	37	0.0
600	6	38	0.0
601	6	39	0.0
602	6	40	0.0
603	6	41	0.0
604	6	42	0.0
605	6	43	0.0
606	6	44	0.0
607	6	45	0.0
608	6	46	0.0
609	6	47	0.0
610	6	48	0.0
611	6	49	0.0
612	6	50	0.0
613	6	51	0.0
614	6	52	0.0
615	6	53	0.0
616	6	54	0.0
617	6	55	0.0
618	6	56	0.0
619	6	57	0.0
620	6	58	0.0
621	6	59	0.0
622	6	60	0.0
623	6	61	0.0
624	6	62	0.0
625	6	63	0.0
626	6	64	0.0
627	6	65	0.0
628	6	66	0.0
629	6	67	0.0
630	6	68	0.0
631	6	69	0.0
632	6	70	0.0
633	6	71	0.0
634	6	72	0.0
635	6	73	0.0
636	6	74	0.0
637	6	75	0.0
638	6	76	0.0
639	6	77	0.0
640	6	78	0.0
641	6	79	0.0
642	6	80	0.0
643	6	81	0.0
644	6	82	0.0
645	6	83	0.0
646	6	84	0.0
647	6	85	0.0
648	6	86	0.0
649	6	87	0.0
650	6	88	0.0
651	6	89	0.0
652	6	90	0.0
653	6	91	0.0
654	6	92	0.0
655	6	93	0.0
656	6	94	0.0
657	6	95	0.0
658	6	96	0.0
659	6	97	0.0
660	6	98	0.0
661	6	99	0.0
662	6	100	0.0
663	7	0	0.0
664	7	1	0.0
665	7	2	0.0
666	7	3	0.0
667	7	4	0.0
668	7	5	0.0
669	7	6	0.0
670	7	7	0.0
671	7	8	0.0
672	7	9	0.0
673	7	10	0.0
674	7	11	0.0
675	7	12	0.0
676	7	13	0.0
677	7	14	0.0
678	7	15	0.0
679	7	16	0.0
680	7	17	0.0
681	7	18	0.0
682	7	19	0.0
683	7	20	0.0
684	7	21	0.0
685	7	26	0.0
686	7	27	0.0
687	7	28	0.0
688	7	29	0.0
689	7	30	0.0
690	7	31	0.0
691	7	32	0.0
692	7	33	0.0
693	7	34	0.0
694	7	35	0.0
695	7	36	0.0
696	7	37	0.0
697	7	38	0.0
698	7	39	0.0
699	7	40	0.0
700	7	41	0.0
701	7	42	0.0
702	7	43	0.0
703	7	44	0.0
704	7	45	0.0
705	7	46	0.0
706	7	47	0.0
707	7	48	0.0
708	7	49	0.0
709	7	50	0.0
710	7	51	0.0
711	7	52	0.0
712	7	53	0.0
713	7	54	0.0
714	7	55	0.0
715	7	56	0.0
716	7	57	0.0
717	7	58	0.0
718	7	59	0.0
719	7	60	0.0
720	7	61	0.0
721	7	62	0.0
722	7	63	0.0
723	7	64	0.0
724	7	65	0.0
725	7	66	0.0
726	7	67	0.0
727	7	68	0.0
728	7	69	0.0
729	7	70	0.0
730	7	71	0.0
731	7	72	0.0
732	7	73	0.0
733	7	74	0.0
734	7	75	0.0
735	7	76	0.0
736	7	77	0.0
737	7	78	0.0
738	7	79	0.0
739	7	80	0.0
740	7	81	0.0
741	7	82	0.0
742	7	83	0.0
743	7	84	0.0
744	7	85	0.0
745	7	86	0.0
746	7	87	0.0
747	7	88	0.0
748	7	89	0.0
749	7	90	0.0
750	7	91	0.0
751	7	92	0.0
752	7	93	0.0
753	7	94	0.0
754	7	95	0.0
755	7	96	0.0
756	7	97	0.0
757	7	98	0.0
758	7	99	0.0
759	7	100	0.0
760	8	0	0.0
761	8	1	0.0
762	8	2	0.0
763	8	3	0.0
764	8	4	0.0
765	8	5	0.0
766	8	6	0.0
767	8	7	0.0
768	8	8	0.0
769	8	9	0.0
770	8	10	0.0
771	8	11	0.0
772	8	12	0.0
773	8	13	0.0
774	8	14	0.0
775	8	15	0.0
776	8	16	0.0
777	8	17	0.0
778	8	18	0.0
779	8	19	0.0
780	8	20	0.0
781	8	21	0.0
782	8	22	0.0
783	8	23	0.0
784	8	24	0.0
785	8	25	0.0
786	8	26	0.0
787	8	27	0.0
788	8	28	0.0
789	8	29	0.0
790	8	30	0.0
791	8	31	0.0
792	8	32	0.0
793	8	33	0.0
794	8	34	0.0
795	8	35	0.0
796	8	36	0.0
797	8	37	0.0
798	8	38	0.0
799	8	39	0.0
800	8	40	0.0
801	8	41	0.0
802	8	42	0.0
803	8	43	0.0
804	8	44	0.0
805	8	45	0.0
806	8	46	0.0
807	8	47	0.0
808	8	48	0.0
809	8	49	0.0
810	8	50	0.0
811	8	51	0.0
812	8	52	0.0
813	8	53	0.0
814	8	54	0.0
815	8	55	0.0
816	8	56	0.0
817	8	57	0.0
818	8	58	0.0
819	8	59	0.0
820	8	60	0.0
821	8	61	0.0
822	8	62	0.0
823	8	63	0.0
824	8	64	0.0
825	8	65	0.0
826	8	66	0.0
827	8	67	0.0
828	8	68	0.0
829	8	69	0.0
830	8	70	0.0
831	8	71	0.0
832	8	72	0.0
833	8	73	0.0
834	8	74	0.0
835	8	75	0.0
836	8	76	0.0
837	8	77	0.0
838	8	78	0.0
839	8	79	0.0
840	8	80	0.0
841	8	81	0.0
842	8	82	0.0
843	8	83	0.0
844	8	84	0.0
845	8	85	0.0
846	8	86	0.0
847	8	87	0.0
848	8	88	0.0
849	8	89	0.0
850	8	90	0.0
851	8	91	0.0
852	8	92	0.0
853	8	93	0.0
854	8	94	0.0
855	8	95	0.0
856	8	96	0.0
857	8	97	0.0
858	8	98	0.0
859	8	99	0.0
860	8	100	0.0
861	9	0	0.0
862	9	1	0.0
863	9	2	0.0
864	9	3	0.0
865	9	4	0.0
866	9	5	0.0
867	9	6	0.0
868	9	7	0.0
869	9	8	0.0
870	9	9	0.0
871	9	10	0.0
872	9	11	0.0
873	9	12	0.0
874	9	13	0.0
875	9	14	0.0
876	9	15	0.0
877	9	16	0.0
878	9	17	0.0
879	9	18	0.0
880	9	19	0.0
881	9	20	0.0
882	9	21	0.0
883	9	22	0.0
884	9	23	0.0
885	9	24	0.0
886	9	25	0.0
887	9	26	0.0
888	9	27	0.0
889	9	28	0.0
890	9	29	0.0
891	9	30	0.0
892	9	31	0.0
893	9	32	0.0
894	9	33	0.0
895	9	34	0.0
896	9	35	0.0
897	9	36	0.0
898	9	37	0.0
899	9	38	0.0
900	9	39	0.0
901	9	40	0.0
902	9	41	0.0
903	9	42	0.0
904	9	43	0.0
905	9	44	0.0
906	9	45	0.0
907	9	46	0.0
908	9	47	0.0
909	9	48	0.0
910	9	49	0.0
911	9	50	0.0
912	9	51	0.0
913	9	52	0.0
914	9	53	0.0
915	9	54	0.0
916	9	55	0.0
917	9	56	0.0
918	9	57	0.0
919	9	58	0.0
920	9	59	0.0
921	9	60	0.0
922	9	61	0.0
923	9	62	0.0
924	9	63	0.0
925	9	64	0.0
926	9	65	0.0
927	9	66	0.0
928	9	67	0.0
929	9	68	0.0
930	9	69	0.0
931	9	70	0.0
932	9	71	0.0
933	9	72	0.0
934	9	73	0.0
935	9	74	0.0
936	9	75	0.0
937	9	76	0.0
938	9	77	0.0
939	9	78	0.0
940	9	79	0.0
941	9	80	0.0
942	9	81	0.0
943	9	82	0.0
944	9	83	0.0
945	9	84	0.0
946	9	85	0.0
947	9	86	0.0
948	9	87	0.0
949	9	88	0.0
950	9	89	0.0
951	9	90	0.0
952	9	91	0.0
953	9	92	0.0
954	9	93	0.0
955	9	94	0.0
956	9	95	0.0
957	9	96	0.0
958	9	97	0.0
959	9	98	0.0
960	9	99	0.0
961	9	100	0.0
962	10	0	0.0
963	10	1	0.0
964	10	2	0.0
965	10	3	0.0
966	10	4	0.0
967	10	5	0.0
968	10	6	0.0
969	10	7	0.0
970	10	8	0.0
971	10	9	0.0
972	10	10	0.0
973	10	11	0.0
974	10	12	0.0
975	10	13	0.0
976	10	14	0.0
977	10	15	0.0
978	10	16	0.0
979	10	17	0.0
980	10	18	0.0
981	10	19	0.0
982	10	20	0.0
983	10	21	0.0
984	10	22	0.0
985	10	23	0.0
986	10	24	0.0
987	10	25	0.0
988	10	26	0.0
989	10	27	0.0
990	10	28	0.0
991	10	29	0.0
992	10	30	0.0
993	10	31	0.0
994	10	32	0.0
995	10	33	0.0
996	10	34	0.0
997	10	35	0.0
998	10	36	0.0
999	10	37	0.0
1000	10	38	0.0
1001	10	39	0.0
1002	10	40	0.0
1003	10	41	0.0
1004	10	42	0.0
1005	10	43	0.0
1006	10	44	0.0
1007	10	45	0.0
1008	10	46	0.0
1009	10	47	0.0
1010	10	48	0.0
1011	10	49	0.0
1012	10	50	0.0
1013	10	51	0.0
1014	10	52	0.0
1015	10	53	0.0
1016	10	54	0.0
1017	10	55	0.0
1018	10	56	0.0
1019	10	57	0.0
1020	10	58	0.0
1021	10	59	0.0
1022	10	60	0.0
1023	10	61	0.0
1024	10	62	0.0
1025	10	63	0.0
1026	10	64	0.0
1027	10	65	0.0
1028	10	66	0.0
1029	10	67	0.0
1030	10	68	0.0
1031	10	69	0.0
1032	10	70	0.0
1033	10	71	0.0
1034	10	72	0.0
1035	10	73	0.0
1036	10	74	0.0
1037	10	75	0.0
1038	10	76	0.0
1039	10	77	0.0
1040	10	78	0.0
1041	10	79	0.0
1042	10	80	0.0
1043	10	81	0.0
1044	10	82	0.0
1045	10	83	0.0
1046	10	84	0.0
1047	10	85	0.0
1048	10	86	0.0
1049	10	87	0.0
1050	10	88	0.0
1051	10	89	0.0
1052	10	90	0.0
1053	10	91	0.0
1054	10	92	0.0
1055	10	93	0.0
1056	10	94	0.0
1057	10	95	0.0
1058	10	96	0.0
1059	10	97	0.0
1060	10	98	0.0
1061	10	99	0.0
1062	10	100	0.0
1063	11	0	0.0
1064	11	1	0.0
1065	11	2	0.0
1066	11	3	0.0
1067	11	4	0.0
1068	11	5	0.0
1069	11	6	0.0
1070	11	7	0.0
1071	11	8	0.0
1072	11	9	0.0
1073	11	10	0.0
1074	11	11	0.0
1075	11	12	0.0
1076	11	13	0.0
1077	11	14	0.0
1078	11	15	0.0
1079	11	16	0.0
1080	11	17	0.0
1081	11	18	0.0
1082	11	19	0.0
1083	11	20	0.0
1084	11	21	0.0
1085	11	22	0.0
1086	11	23	0.0
1087	11	24	0.0
1088	11	25	0.0
1089	11	26	0.0
1090	11	27	0.0
1091	11	28	0.0
1092	11	29	0.0
1093	11	30	0.0
1094	11	31	0.0
1095	11	32	0.0
1096	11	33	0.0
1097	11	34	0.0
1098	11	35	0.0
1099	11	36	0.0
1100	11	37	0.0
1101	11	38	0.0
1102	11	39	0.0
1103	11	40	0.0
1104	11	41	0.0
1105	11	42	0.0
1106	11	43	0.0
1107	11	44	0.0
1108	11	45	0.0
1109	11	46	0.0
1110	11	47	0.0
1111	11	48	0.0
1112	11	49	0.0
1113	11	50	0.0
1114	11	51	0.0
1115	11	52	0.0
1116	11	53	0.0
1117	11	54	0.0
1118	11	55	0.0
1119	11	56	0.0
1120	11	57	0.0
1121	11	58	0.0
1122	11	59	0.0
1123	11	60	0.0
1124	11	61	0.0
1125	11	62	0.0
1126	11	63	0.0
1127	11	64	0.0
1128	11	65	0.0
1129	11	66	0.0
1130	11	67	0.0
1131	11	68	0.0
1132	11	69	0.0
1133	11	70	0.0
1134	11	71	0.0
1135	11	72	0.0
1136	11	73	0.0
1137	11	74	0.0
1138	11	75	0.0
1139	11	76	0.0
1140	11	77	0.0
1141	11	78	0.0
1142	11	79	0.0
1143	11	80	0.0
1144	11	81	0.0
1145	11	82	0.0
1146	11	83	0.0
1147	11	84	0.0
1148	11	85	0.0
1149	11	86	0.0
1150	11	87	0.0
1151	11	88	0.0
1152	11	89	0.0
1153	11	90	0.0
1154	11	91	0.0
1155	11	92	0.0
1156	11	93	0.0
1157	11	94	0.0
1158	11	95	0.0
1159	11	96	0.0
1160	11	97	0.0
1161	11	98	0.0
1162	11	99	0.0
1163	11	100	0.0
1164	12	0	0.0
1165	12	1	0.0
1166	12	2	0.0
1167	12	3	0.0
1168	12	4	0.0
1169	12	5	0.0
1170	12	6	0.0
1171	12	7	0.0
1172	12	8	0.0
1173	12	9	0.0
1174	12	10	0.0
1175	12	11	0.0
1176	12	12	0.0
1177	12	13	0.0
1178	12	14	0.0
1179	12	15	0.0
1180	12	16	0.0
1181	12	17	0.0
1182	12	18	0.0
1183	12	19	0.0
1184	12	20	0.0
1185	12	21	0.0
1186	12	22	0.0
1187	12	23	0.0
1188	12	24	0.0
1189	12	25	0.0
1190	12	26	0.0
1191	12	27	0.0
1192	12	28	0.0
1193	12	29	0.0
1194	12	30	0.0
1195	12	31	0.0
1196	12	32	0.0
1197	12	33	0.0
1198	12	34	0.0
1199	12	35	0.0
1200	12	36	0.0
1201	12	37	0.0
1202	12	38	0.0
1203	12	39	0.0
1204	12	40	0.0
1205	12	41	0.0
1206	12	42	0.0
1207	12	43	0.0
1208	12	44	0.0
1209	12	45	0.0
1210	12	46	0.0
1211	12	47	0.0
1212	12	48	0.0
1213	12	49	0.0
1214	12	50	0.0
1215	12	51	0.0
1216	12	52	0.0
1217	12	53	0.0
1218	12	54	0.0
1219	12	55	0.0
1220	12	56	0.0
1221	12	57	0.0
1222	12	63	0.0
1223	12	64	0.0
1224	12	65	0.0
1225	12	66	0.0
1226	12	67	0.0
1227	12	68	0.0
1228	12	69	0.0
1229	12	70	0.0
1230	12	71	0.0
1231	12	72	0.0
1232	12	73	0.0
1233	12	74	0.0
1234	12	75	0.0
1235	12	76	0.0
1236	12	77	0.0
1237	12	78	0.0
1238	12	79	0.0
1239	12	80	0.0
1240	12	81	0.0
1241	12	82	0.0
1242	12	83	0.0
1243	12	84	0.0
1244	12	85	0.0
1245	12	86	0.0
1246	12	87	0.0
1247	12	88	0.0
1248	12	89	0.0
1249	12	90	0.0
1250	12	91	0.0
1251	12	92	0.0
1252	12	93	0.0
1253	12	94	0.0
1254	12	95	0.0
1255	12	96	0.0
1256	12	97	0.0
1257	12	98	0.0
1258	12	99	0.0
1259	12	100	0.0
1260	13	0	0.0
1261	13	1	0.0
1262	13	2	0.0
1263	13	3	0.0
1264	13	4	0.0
1265	13	5	0.0
1266	13	6	0.0
1267	13	7	0.0
1268	13	8	0.0
1269	13	9	0.0
1270	13	10	0.0
1271	13	11	0.0
1272	13	12	0.0
1273	13	13	0.0
1274	13	14	0.0
1275	13	15	0.0
1276	13	16	0.0
1277	13	17	0.0
1278	13	18	0.0
1279	13	19	0.0
1280	13	20	0.0
1281	13	21	0.0
1282	13	22	0.0
1283	13	23	0.0
1284	13	24	0.0
1285	13	25	0.0
1286	13	26	0.0
1287	13	27	0.0
1288	13	28	0.0
1289	13	29	0.0
1290	13	30	0.0
1291	13	31	0.0
1292	13	32	0.0
1293	13	33	0.0
1294	13	34	0.0
1295	13	35	0.0
1296	13	36	0.0
1297	13	37	0.0
1298	13	38	0.0
1299	13	39	0.0
1300	13	40	0.0
1301	13	41	0.0
1302	13	42	0.0
1303	13	43	0.0
1304	13	44	0.0
1305	13	45	0.0
1306	13	46	0.0
1307	13	47	0.0
1308	13	48	0.0
1309	13	49	0.0
1310	13	50	0.0
1311	13	51	0.0
1312	13	52	0.0
1313	13	53	0.0
1314	13	54	0.0
1315	13	55	0.0
1316	13	56	0.0
1317	13	57	0.0
1318	13	63	0.0
1319	13	64	0.0
1320	13	65	0.0
1321	13	66	0.0
1322	13	67	0.0
1323	13	68	0.0
1324	13	69	0.0
1325	13	70	0.0
1326	13	71	0.0
1327	13	72	0.0
1328	13	73	0.0
1329	13	74	0.0
1330	13	75	0.0
1331	13	76	0.0
1332	13	77	0.0
1333	13	78	0.0
1334	13	79	0.0
1335	13	80	0.0
1336	13	81	0.0
1337	13	82	0.0
1338	13	83	0.0
1339	13	84	0.0
1340	13	85	0.0
1341	13	86	0.0
1342	13	87	0.0
1343	13	88	0.0
1344	13	89	0.0
1345	13	90	0.0
1346	13	91	0.0
1347	13	92	0.0
1348	13	93	0.0
1349	13	94	0.0
1350	13	95	0.0
1351	13	96	0.0
1352	13	97	0.0
1353	13	98	0.0
1354	13	99	0.0
1355	13	100	0.0
1356	14	0	0.0
1357	14	1	0.0
1358	14	2	0.0
1359	14	3	0.0
1360	14	4	0.0
